Occupational_Prestige_Pct,Highest_Educ_Level,Happiness,sex,Year
42,14,Pretty Happy,2,2010
47,13,Pretty Happy,2,2010
60,12,Not Too Happy,2,2010
69,14,Pretty Happy,2,2010
48,13,Pretty Happy,2,2010
32,12,Pretty Happy,2,2010
35,12,Not Too Happy,2,2010
55,16,Pretty Happy,2,2010
28,15,Pretty Happy,2,2010
48,14,Pretty Happy,2,2010
28,12,Very Happy,2,2010
48,12,Very Happy,2,2010
NA,9,Not Too Happy,2,2010
31,16,Pretty Happy,2,2010
NA,9,Pretty Happy,2,2010
48,12,Pretty Happy,2,2010
55,12,Pretty Happy,2,2010
33,13,Pretty Happy,2,2010
48,12,Not Too Happy,2,2010
60,14,Pretty Happy,2,2010
38,14,Not Too Happy,2,2010
50,16,Very Happy,2,2010
31,12,Very Happy,2,2010
48,11,Not Too Happy,2,2010
31,12,Very Happy,2,2010
32,13,Pretty Happy,2,2010
25,11,Pretty Happy,2,2010
16,12,Pretty Happy,2,2010
46,0,Not Too Happy,2,2010
31,12,Not Too Happy,2,2010
46,16,Pretty Happy,2,2010
48,16,Pretty Happy,2,2010
50,15,Pretty Happy,2,2010
28,15,Pretty Happy,2,2010
48,8,Not Too Happy,2,2010
61,14,Pretty Happy,2,2010
48,12,Very Happy,2,2010
64,15,Pretty Happy,2,2010
47,12,Very Happy,2,2010
41,12,Pretty Happy,2,2010
55,16,Pretty Happy,2,2010
47,13,Pretty Happy,2,2010
50,9,Very Happy,2,2010
28,12,Pretty Happy,2,2010
61,17,Very Happy,2,2010
35,11,Pretty Happy,2,2010
22,11,Not Too Happy,2,2010
46,12,Very Happy,2,2010
63,14,Pretty Happy,2,2010
32,13,Very Happy,2,2010
35,12,Not Too Happy,2,2010
18,15,Very Happy,2,2010
44,13,Very Happy,2,2010
NA,12,Pretty Happy,2,2010
31,12,Not Too Happy,2,2010
41,12,Pretty Happy,2,2010
35,12,Pretty Happy,2,2010
53,17,Very Happy,2,2010
32,11,Very Happy,2,2010
38,16,Very Happy,2,2010
28,12,Not Too Happy,2,2010
38,12,Very Happy,2,2010
35,12,Pretty Happy,2,2010
24,16,Pretty Happy,2,2010
31,12,Pretty Happy,2,2010
36,12,Not Too Happy,2,2010
33,14,Very Happy,2,2010
28,8,Pretty Happy,2,2010
NA,12,Pretty Happy,2,2010
31,12,Pretty Happy,2,2010
31,16,Pretty Happy,2,2010
52,10,Pretty Happy,2,2010
42,12,Pretty Happy,2,2010
35,14,Pretty Happy,2,2010
43,16,Pretty Happy,2,2010
54,16,Very Happy,2,2010
47,14,Pretty Happy,2,2010
NA,16,Very Happy,2,2010
NA,15,Not Too Happy,2,2010
NA,20,Not Too Happy,2,2010
NA,19,Pretty Happy,2,2010
61,20,Very Happy,2,2010
48,14,Very Happy,2,2010
61,18,Pretty Happy,2,2010
48,12,Pretty Happy,2,2010
28,8,Very Happy,2,2010
37,12,Pretty Happy,2,2010
24,7,Pretty Happy,2,2010
24,10,Pretty Happy,2,2010
36,12,Very Happy,2,2010
53,15,Very Happy,2,2010
46,16,Very Happy,2,2010
47,12,Pretty Happy,2,2010
22,12,Pretty Happy,2,2010
31,12,Pretty Happy,2,2010
38,12,Not Too Happy,2,2010
47,12,Very Happy,2,2010
39,16,Pretty Happy,2,2010
60,13,Very Happy,2,2012
40,16,Very Happy,2,2012
73,19,Very Happy,2,2012
31,15,Pretty Happy,2,2012
NA,11,Pretty Happy,2,2012
NA,9,Not Too Happy,2,2012
53,17,Pretty Happy,2,2012
35,16,Pretty Happy,2,2012
NA,12,Not Too Happy,2,2012
48,12,Very Happy,2,2012
51,13,Pretty Happy,2,2012
39,13,Pretty Happy,2,2012
NA,12,Pretty Happy,2,2012
32,0,Not Too Happy,2,2012
59,16,Very Happy,2,2012
43,17,Pretty Happy,2,2012
47,16,Not Too Happy,2,2012
53,13,Pretty Happy,2,2012
32,14,Very Happy,2,2012
31,14,Pretty Happy,2,2012
48,12,Very Happy,2,2012
32,17,Pretty Happy,2,2012
31,14,Pretty Happy,2,2012
39,18,Very Happy,2,2012
24,14,Not Too Happy,2,2012
39,18,Pretty Happy,2,2012
39,16,Very Happy,2,2012
49,16,Very Happy,2,2012
61,16,Pretty Happy,2,2012
46,16,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
71,20,Very Happy,2,2012
NA,20,Pretty Happy,2,2012
55,14,Pretty Happy,2,2012
36,12,Not Too Happy,2,2012
48,8,Pretty Happy,2,2012
NA,9,Very Happy,2,2012
64,19,Not Too Happy,2,2012
61,17,Not Too Happy,2,2012
59,16,Not Too Happy,2,2012
NA,14,Not Too Happy,2,2012
24,11,Pretty Happy,2,2012
46,16,Pretty Happy,2,2012
48,14,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
48,16,Pretty Happy,2,2012
47,14,Pretty Happy,2,2012
63,13,Very Happy,2,2012
25,12,Not Too Happy,2,2012
55,18,Pretty Happy,2,2012
74,20,Pretty Happy,2,2012
59,12,Pretty Happy,2,2012
74,19,Very Happy,2,2012
35,12,Not Too Happy,2,2012
17,17,NA,2,2012
64,18,Pretty Happy,2,2012
51,20,Pretty Happy,2,2012
64,16,Very Happy,2,2012
47,12,Pretty Happy,2,2012
45,10,Pretty Happy,2,2012
25,14,Not Too Happy,2,2012
NA,13,Pretty Happy,2,2012
55,17,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
NA,20,Pretty Happy,2,2012
48,19,Pretty Happy,2,2012
44,13,Pretty Happy,2,2012
NA,18,Not Too Happy,2,2012
51,14,Pretty Happy,2,2012
70,16,Pretty Happy,2,2012
48,12,Pretty Happy,2,2012
38,14,Not Too Happy,2,2012
65,18,Pretty Happy,2,2012
61,14,Pretty Happy,2,2012
55,16,Not Too Happy,2,2012
47,20,Pretty Happy,2,2012
33,6,Not Too Happy,2,2012
47,12,Pretty Happy,2,2012
33,12,Not Too Happy,2,2012
22,6,Very Happy,2,2012
38,12,Not Too Happy,2,2012
48,13,Pretty Happy,2,2012
60,16,Pretty Happy,2,2012
48,14,Pretty Happy,2,2012
38,16,Pretty Happy,2,2012
47,11,Not Too Happy,2,2012
51,14,Pretty Happy,2,2012
48,14,Pretty Happy,2,2012
35,14,Pretty Happy,2,2012
28,9,Not Too Happy,2,2012
NA,6,Pretty Happy,2,2012
32,6,Very Happy,2,2012
33,11,Pretty Happy,2,2012
64,14,Very Happy,2,2012
53,13,Not Too Happy,2,2012
73,17,Very Happy,2,2012
46,12,Pretty Happy,2,2012
NA,13,Pretty Happy,2,2012
28,14,Not Too Happy,2,2012
46,16,Pretty Happy,2,2012
46,15,Very Happy,2,2012
46,15,Very Happy,2,2012
NA,14,Pretty Happy,2,2012
NA,15,Very Happy,2,2012
61,19,Very Happy,2,2012
38,12,Pretty Happy,2,2012
31,16,Pretty Happy,2,2012
63,16,Pretty Happy,2,2012
44,12,Pretty Happy,2,2012
53,16,Pretty Happy,2,2012
53,16,Pretty Happy,2,2012
32,12,Not Too Happy,2,2012
48,13,Very Happy,2,2012
45,12,Pretty Happy,2,2012
47,14,Very Happy,2,2012
NA,9,Very Happy,2,2012
NA,17,Pretty Happy,2,2012
35,13,Pretty Happy,2,2012
61,19,Pretty Happy,2,2012
59,14,Very Happy,2,2012
46,14,Pretty Happy,2,2012
64,18,Pretty Happy,2,2012
NA,12,Pretty Happy,2,2012
NA,9,Pretty Happy,2,2012
28,11,Very Happy,2,2012
25,12,Pretty Happy,2,2012
40,12,Pretty Happy,2,2012
47,19,Pretty Happy,2,2012
47,12,Very Happy,2,2012
24,6,Very Happy,2,2012
35,16,Very Happy,2,2012
48,12,Very Happy,2,2012
64,14,Very Happy,2,2012
NA,6,Very Happy,2,2012
56,12,Pretty Happy,2,2012
NA,0,Pretty Happy,2,2012
45,16,Pretty Happy,2,2012
64,14,Not Too Happy,2,2012
64,16,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
NA,8,Pretty Happy,2,2012
24,12,Very Happy,2,2012
47,16,Very Happy,2,2012
61,16,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
28,12,Pretty Happy,2,2012
61,16,Very Happy,2,2012
33,16,Very Happy,2,2012
61,18,Pretty Happy,2,2012
35,12,Pretty Happy,2,2012
17,12,Very Happy,2,2012
45,14,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
31,12,Pretty Happy,2,2012
58,16,Very Happy,2,2012
53,16,Pretty Happy,2,2012
59,20,Very Happy,2,2012
64,16,Pretty Happy,2,2012
47,13,Not Too Happy,2,2012
53,16,Pretty Happy,2,2012
NA,14,Very Happy,2,2012
31,14,Pretty Happy,2,2012
74,16,Very Happy,2,2012
25,12,Not Too Happy,2,2012
36,12,Not Too Happy,2,2012
33,12,Pretty Happy,2,2012
17,11,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
73,16,Pretty Happy,2,2012
35,8,Very Happy,2,2012
38,16,NA,2,2012
25,4,Pretty Happy,2,2012
38,12,Pretty Happy,2,2012
21,15,Pretty Happy,2,2012
38,16,Very Happy,2,2012
47,14,Not Too Happy,2,2012
46,17,Pretty Happy,2,2012
63,16,Pretty Happy,2,2012
60,16,Very Happy,2,2012
51,17,Pretty Happy,2,2012
64,17,Pretty Happy,2,2012
64,12,Pretty Happy,2,2012
38,16,Pretty Happy,2,2012
61,16,Pretty Happy,2,2012
25,16,Very Happy,2,2012
NA,19,Pretty Happy,2,2012
31,14,Pretty Happy,2,2012
51,20,Not Too Happy,2,2012
63,16,Pretty Happy,2,2012
53,13,Pretty Happy,2,2012
69,18,Not Too Happy,2,2012
21,10,Very Happy,2,2012
48,13,Pretty Happy,2,2012
35,18,Pretty Happy,2,2012
39,16,Pretty Happy,2,2012
64,15,Pretty Happy,2,2012
NA,12,Pretty Happy,2,2012
24,5,Not Too Happy,2,2012
35,10,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
53,12,Pretty Happy,2,2012
48,15,Pretty Happy,2,2012
61,16,Pretty Happy,2,2012
53,14,Very Happy,2,2012
24,12,Pretty Happy,2,2012
45,14,Pretty Happy,2,2012
46,15,Pretty Happy,2,2012
60,20,Pretty Happy,2,2012
60,16,Not Too Happy,2,2012
35,14,Not Too Happy,2,2012
NA,16,Pretty Happy,2,2012
22,14,Not Too Happy,2,2012
21,18,Pretty Happy,2,2012
61,17,Pretty Happy,2,2012
31,12,Pretty Happy,2,2012
47,16,Pretty Happy,2,2012
24,12,Pretty Happy,2,2012
64,19,Very Happy,2,2012
45,15,Not Too Happy,2,2012
48,13,Pretty Happy,2,2012
NA,12,Very Happy,2,2012
51,14,Pretty Happy,2,2012
52,16,Very Happy,2,2012
61,20,Pretty Happy,2,2012
33,16,Pretty Happy,2,2012
64,19,Very Happy,2,2012
38,16,Pretty Happy,2,2012
47,16,Not Too Happy,2,2012
38,12,Pretty Happy,2,2012
53,20,Very Happy,2,2012
45,13,Pretty Happy,2,2012
31,12,Pretty Happy,2,2012
46,10,Pretty Happy,2,2012
60,18,Pretty Happy,2,2012
38,16,Pretty Happy,2,2012
48,16,Pretty Happy,2,2012
64,15,Pretty Happy,2,2012
32,16,Very Happy,2,2012
48,12,Very Happy,2,2012
61,14,Very Happy,2,2012
53,16,Very Happy,2,2012
50,11,Very Happy,2,2012
50,16,Very Happy,2,2012
47,11,Pretty Happy,2,2012
47,16,Very Happy,2,2012
44,14,Not Too Happy,2,2012
59,14,Very Happy,2,2012
48,12,Not Too Happy,2,2012
35,12,Pretty Happy,2,2012
52,16,Not Too Happy,2,2012
64,12,Very Happy,2,2012
47,12,Very Happy,2,2012
36,12,Pretty Happy,2,2012
60,16,Very Happy,2,2012
64,19,Pretty Happy,2,2012
60,18,Very Happy,2,2012
65,18,Pretty Happy,2,2012
42,17,Pretty Happy,2,2012
70,14,Not Too Happy,2,2012
35,9,Pretty Happy,2,2012
51,18,Pretty Happy,2,2012
48,9,Pretty Happy,2,2012
35,14,Pretty Happy,2,2012
45,16,Not Too Happy,2,2012
48,12,Pretty Happy,2,2012
48,14,Pretty Happy,2,2012
35,10,Very Happy,2,2012
24,12,Pretty Happy,2,2012
NA,15,Very Happy,2,2012
51,18,Not Too Happy,2,2012
32,13,Pretty Happy,2,2012
61,16,Pretty Happy,2,2012
39,15,Very Happy,2,2012
25,12,Very Happy,2,2012
47,13,Very Happy,2,2012
40,10,Pretty Happy,2,2012
35,12,Very Happy,2,2012
31,12,Very Happy,2,2012
53,14,Pretty Happy,2,2012
45,16,Very Happy,2,2012
31,8,Pretty Happy,2,2012
NA,9,Pretty Happy,2,2012
31,12,Not Too Happy,2,2012
39,12,Not Too Happy,2,2012
35,12,Not Too Happy,2,2012
35,12,Pretty Happy,2,2012
35,7,Pretty Happy,2,2012
64,18,Pretty Happy,2,2012
34,14,Pretty Happy,2,2012
28,12,Pretty Happy,2,2012
44,15,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
64,14,Pretty Happy,2,2012
64,18,Pretty Happy,2,2012
18,11,Pretty Happy,2,2012
48,13,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
24,12,Very Happy,2,2012
31,10,Very Happy,2,2012
61,14,Pretty Happy,2,2012
35,10,Pretty Happy,2,2012
36,12,Pretty Happy,2,2012
35,11,Pretty Happy,2,2012
25,10,Very Happy,2,2012
25,12,Pretty Happy,2,2012
38,6,Pretty Happy,2,2012
60,12,Not Too Happy,2,2012
48,6,Very Happy,2,2012
61,17,Pretty Happy,2,2012
32,11,Very Happy,2,2012
25,15,Not Too Happy,2,2012
47,19,Pretty Happy,2,2012
47,16,Very Happy,2,2012
64,14,Very Happy,2,2012
38,13,Very Happy,2,2012
25,7,Very Happy,2,2012
64,18,Pretty Happy,2,2012
48,12,Not Too Happy,2,2012
64,14,Pretty Happy,2,2012
64,18,Very Happy,2,2012
53,18,Very Happy,2,2012
52,18,Very Happy,2,2012
48,16,Very Happy,2,2012
45,13,Very Happy,2,2012
40,12,Very Happy,2,2012
38,14,Pretty Happy,2,2012
47,12,Not Too Happy,2,2012
64,16,Pretty Happy,2,2012
61,18,Pretty Happy,2,2012
53,13,Pretty Happy,2,2012
55,20,Pretty Happy,2,2012
38,16,Very Happy,2,2012
39,12,Not Too Happy,2,2012
48,14,Very Happy,2,2012
60,12,Very Happy,2,2012
59,14,Pretty Happy,2,2012
43,14,Pretty Happy,2,2012
64,15,Very Happy,2,2012
28,12,Pretty Happy,2,2012
NA,10,Not Too Happy,2,2012
60,13,Pretty Happy,2,2012
38,12,Pretty Happy,2,2012
26,11,Pretty Happy,2,2012
50,14,Very Happy,2,2012
39,14,Not Too Happy,2,2012
50,12,Very Happy,2,2012
48,15,Pretty Happy,2,2012
NA,11,Not Too Happy,2,2012
38,12,Very Happy,2,2012
64,15,Pretty Happy,2,2012
31,16,Very Happy,2,2012
31,12,Pretty Happy,2,2012
47,16,Pretty Happy,2,2012
25,8,Very Happy,2,2012
53,16,Very Happy,2,2012
43,13,Very Happy,2,2012
51,14,Pretty Happy,2,2012
31,12,Very Happy,2,2012
24,12,Pretty Happy,2,2012
32,12,Pretty Happy,2,2012
61,13,Very Happy,2,2012
49,12,Not Too Happy,2,2012
34,12,Pretty Happy,2,2012
32,12,Not Too Happy,2,2012
48,14,Not Too Happy,2,2012
61,16,Very Happy,2,2012
54,18,Pretty Happy,2,2012
60,14,Pretty Happy,2,2012
28,16,Pretty Happy,2,2012
50,12,Very Happy,2,2012
64,18,Pretty Happy,2,2012
25,9,Very Happy,2,2012
42,12,Very Happy,2,2012
45,15,Very Happy,2,2012
48,16,Not Too Happy,2,2012
53,19,Very Happy,2,2012
47,13,Pretty Happy,2,2012
39,13,Very Happy,2,2012
46,17,Pretty Happy,2,2012
56,14,Pretty Happy,2,2012
64,16,Very Happy,2,2012
45,14,Pretty Happy,2,2012
47,20,Very Happy,2,2012
31,12,Pretty Happy,2,2012
48,13,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
21,12,Pretty Happy,2,2012
28,12,Not Too Happy,2,2012
80,20,Pretty Happy,2,2012
31,15,Pretty Happy,2,2012
34,12,Pretty Happy,2,2012
27,11,Pretty Happy,2,2012
48,13,Pretty Happy,2,2012
64,12,Not Too Happy,2,2012
45,12,Pretty Happy,2,2012
53,12,Pretty Happy,2,2012
47,14,Pretty Happy,2,2012
57,20,Very Happy,2,2012
61,16,Pretty Happy,2,2012
17,12,Pretty Happy,2,2012
25,13,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
46,16,Very Happy,2,2012
54,16,Pretty Happy,2,2012
28,11,Pretty Happy,2,2012
44,16,Pretty Happy,2,2012
64,12,Not Too Happy,2,2012
49,16,Pretty Happy,2,2012
NA,11,Pretty Happy,2,2012
47,14,Pretty Happy,2,2012
60,17,Very Happy,2,2012
31,16,Very Happy,2,2012
73,12,Pretty Happy,2,2012
31,12,Not Too Happy,2,2012
49,15,Pretty Happy,2,2012
47,13,Very Happy,2,2012
37,11,Pretty Happy,2,2012
38,12,Not Too Happy,2,2012
16,13,Very Happy,2,2012
31,8,Pretty Happy,2,2012
35,14,Very Happy,2,2012
17,13,Pretty Happy,2,2012
21,12,Pretty Happy,2,2012
30,15,Very Happy,2,2012
61,16,Pretty Happy,2,2012
45,12,Pretty Happy,2,2012
52,13,Pretty Happy,2,2012
35,16,Very Happy,2,2012
38,14,Not Too Happy,2,2012
59,14,Not Too Happy,2,2012
40,16,Pretty Happy,2,2012
60,12,Very Happy,2,2012
64,16,Very Happy,2,2012
35,12,Pretty Happy,2,2012
31,13,Very Happy,2,2012
NA,12,Pretty Happy,2,2012
48,12,Pretty Happy,2,2012
33,9,Very Happy,2,2012
53,16,Very Happy,2,2012
48,12,Very Happy,2,2012
21,11,Pretty Happy,2,2012
48,14,Not Too Happy,2,2012
51,14,Not Too Happy,2,2012
43,16,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
59,16,Pretty Happy,2,2012
54,15,Not Too Happy,2,2012
38,15,Pretty Happy,2,2012
48,12,Very Happy,2,2012
45,9,Pretty Happy,2,2012
35,13,Pretty Happy,2,2012
24,12,Pretty Happy,2,2012
60,16,Pretty Happy,2,2012
39,12,Pretty Happy,2,2012
39,12,Pretty Happy,2,2012
38,12,Very Happy,2,2012
61,16,Pretty Happy,2,2012
37,10,Very Happy,2,2012
31,15,Pretty Happy,2,2012
49,12,Pretty Happy,2,2012
39,12,Not Too Happy,2,2012
50,15,Very Happy,2,2012
38,12,Very Happy,2,2012
38,12,Pretty Happy,2,2012
NA,11,Pretty Happy,2,2012
24,12,Not Too Happy,2,2012
17,18,Pretty Happy,2,2012
33,13,Very Happy,2,2012
64,16,Very Happy,2,2012
31,12,Not Too Happy,2,2012
21,6,Not Too Happy,2,2012
31,12,Very Happy,2,2012
50,9,Pretty Happy,2,2012
74,18,Not Too Happy,2,2012
33,13,Not Too Happy,2,2012
48,16,Pretty Happy,2,2012
36,14,Very Happy,2,2012
39,18,Pretty Happy,2,2012
31,11,Pretty Happy,2,2012
34,12,Pretty Happy,2,2012
32,12,Pretty Happy,2,2012
44,14,Very Happy,2,2012
61,18,Very Happy,2,2012
38,13,Not Too Happy,2,2012
48,14,Pretty Happy,2,2012
38,15,Not Too Happy,2,2012
50,16,Pretty Happy,2,2012
74,16,Pretty Happy,2,2012
35,14,Very Happy,2,2012
37,14,Pretty Happy,2,2012
40,13,Pretty Happy,2,2012
38,12,Not Too Happy,2,2012
61,13,Pretty Happy,2,2012
25,12,Pretty Happy,2,2012
39,14,Very Happy,2,2012
35,14,Very Happy,2,2012
29,11,Very Happy,2,2012
48,12,Pretty Happy,2,2012
37,12,Very Happy,2,2012
48,12,Very Happy,2,2012
47,12,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
52,16,Pretty Happy,2,2012
44,12,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
37,12,Very Happy,2,2012
61,20,Not Too Happy,2,2012
64,18,Pretty Happy,2,2012
54,18,Pretty Happy,2,2012
45,12,Pretty Happy,2,2012
31,12,Pretty Happy,2,2012
47,16,Pretty Happy,2,2012
64,14,Pretty Happy,2,2012
40,14,Very Happy,2,2012
48,12,Pretty Happy,2,2012
80,16,Very Happy,2,2012
28,12,Pretty Happy,2,2012
39,16,Very Happy,2,2012
22,17,Pretty Happy,2,2012
64,17,Very Happy,2,2012
55,15,Pretty Happy,2,2012
65,18,Very Happy,2,2012
46,15,Very Happy,2,2012
63,16,Very Happy,2,2012
NA,12,Pretty Happy,2,2012
59,13,Very Happy,2,2012
49,14,Pretty Happy,2,2012
31,15,Very Happy,2,2012
25,12,Pretty Happy,2,2012
40,12,Pretty Happy,2,2012
49,12,Pretty Happy,2,2012
31,17,Pretty Happy,2,2012
31,9,Pretty Happy,2,2012
61,20,Pretty Happy,2,2012
32,14,Very Happy,2,2012
53,12,Pretty Happy,2,2012
61,18,Very Happy,2,2012
31,16,Pretty Happy,2,2012
22,15,Very Happy,2,2012
48,12,Not Too Happy,2,2012
31,13,Very Happy,2,2012
31,12,Not Too Happy,2,2012
37,12,Very Happy,2,2012
31,13,Very Happy,2,2012
47,18,Pretty Happy,2,2012
61,18,Very Happy,2,2012
48,10,Pretty Happy,2,2012
24,7,Very Happy,2,2012
53,16,Very Happy,2,2012
59,13,Very Happy,2,2012
38,8,Very Happy,2,2012
34,16,Not Too Happy,2,2012
52,16,Pretty Happy,2,2012
59,18,Pretty Happy,2,2012
54,16,Very Happy,2,2012
46,12,Pretty Happy,2,2012
25,11,Very Happy,2,2012
47,20,Pretty Happy,2,2012
36,16,Pretty Happy,2,2012
38,16,Very Happy,2,2012
35,10,Very Happy,2,2012
48,14,Very Happy,2,2012
NA,10,Very Happy,2,2012
25,13,Pretty Happy,2,2012
50,10,Pretty Happy,2,2012
36,12,Very Happy,2,2012
64,17,Pretty Happy,2,2012
61,19,Very Happy,2,2012
21,16,Very Happy,2,2012
48,12,Pretty Happy,2,2012
18,14,Pretty Happy,2,2012
48,16,Pretty Happy,2,2012
64,14,Pretty Happy,2,2012
41,11,Pretty Happy,2,2012
28,12,Very Happy,2,2012
55,12,Not Too Happy,2,2012
39,12,Not Too Happy,2,2012
53,16,Pretty Happy,2,2012
61,18,Pretty Happy,2,2012
46,12,Pretty Happy,2,2012
21,12,Pretty Happy,2,2012
61,17,Pretty Happy,2,2012
39,12,Very Happy,2,2012
47,12,Pretty Happy,2,2012
48,9,Pretty Happy,2,2012
53,14,Pretty Happy,2,2012
25,11,Very Happy,2,2012
24,15,Not Too Happy,2,2012
35,12,Pretty Happy,2,2012
32,12,Not Too Happy,2,2012
35,12,Very Happy,2,2012
28,3,Pretty Happy,2,2012
48,16,Not Too Happy,2,2012
45,17,Very Happy,2,2012
45,12,Not Too Happy,2,2012
18,12,Pretty Happy,2,2012
33,12,Pretty Happy,2,2012
25,9,Pretty Happy,2,2012
31,12,Not Too Happy,2,2012
50,12,Pretty Happy,2,2012
38,14,Very Happy,2,2012
31,12,Pretty Happy,2,2012
31,16,Very Happy,2,2012
41,17,Very Happy,2,2012
45,16,Very Happy,2,2012
31,12,Not Too Happy,2,2012
34,12,Pretty Happy,2,2012
31,12,Very Happy,2,2012
NA,10,Very Happy,2,2012
NA,14,Pretty Happy,2,2012
53,16,Pretty Happy,2,2012
32,14,Pretty Happy,2,2012
39,14,Pretty Happy,2,2012
NA,16,Very Happy,2,2012
48,14,Pretty Happy,2,2012
64,14,Very Happy,2,2012
51,16,Very Happy,2,2012
42,10,Pretty Happy,2,2012
24,12,Very Happy,2,2012
48,15,Pretty Happy,2,2012
64,18,Very Happy,2,2012
35,10,Very Happy,2,2012
64,16,Pretty Happy,2,2012
39,13,Very Happy,2,2012
31,11,Pretty Happy,2,2012
47,16,Pretty Happy,2,2012
35,13,Very Happy,2,2012
NA,17,Very Happy,2,2012
22,11,Pretty Happy,2,2012
39,12,Pretty Happy,2,2012
25,14,Not Too Happy,2,2012
69,14,Not Too Happy,2,2012
29,12,Pretty Happy,2,2012
48,12,Pretty Happy,2,2012
61,12,Pretty Happy,2,2012
54,14,Pretty Happy,2,2012
25,12,Pretty Happy,2,2012
33,12,Pretty Happy,2,2012
28,13,Pretty Happy,2,2012
24,16,Not Too Happy,2,2012
47,16,Very Happy,2,2012
46,12,Pretty Happy,2,2012
61,18,Very Happy,2,2012
61,15,Very Happy,2,2012
26,12,Pretty Happy,2,2012
35,11,Not Too Happy,2,2012
61,16,Pretty Happy,2,2012
NA,10,Very Happy,2,2012
38,12,Pretty Happy,2,2012
61,14,Pretty Happy,2,2012
NA,14,Pretty Happy,2,2012
31,12,Not Too Happy,2,2012
51,14,Pretty Happy,2,2012
45,12,Pretty Happy,2,2012
31,13,Very Happy,2,2012
59,14,Pretty Happy,2,2012
44,14,Very Happy,2,2012
36,12,Very Happy,2,2012
50,12,Pretty Happy,2,2012
38,13,Very Happy,2,2012
64,15,Very Happy,2,2012
36,12,Pretty Happy,2,2012
24,14,Pretty Happy,2,2012
18,16,Very Happy,2,2012
49,14,Not Too Happy,2,2012
48,12,Pretty Happy,2,2012
53,14,Pretty Happy,2,2012
39,17,Very Happy,2,2012
39,18,Pretty Happy,2,2012
54,16,Very Happy,2,2012
48,9,Not Too Happy,2,2012
25,11,Pretty Happy,2,2012
49,12,Very Happy,2,2012
48,12,Pretty Happy,2,2012
64,14,Pretty Happy,2,2012
47,12,Not Too Happy,2,2012
64,15,Pretty Happy,2,2012
40,16,Pretty Happy,2,2012
47,16,Pretty Happy,2,2012
28,8,Not Too Happy,2,2012
46,12,Pretty Happy,2,2012
39,12,Very Happy,2,2012
41,12,Not Too Happy,2,2012
47,14,Pretty Happy,2,2012
35,12,Pretty Happy,2,2012
47,12,Pretty Happy,2,2012
33,13,Pretty Happy,2,2012
73,19,Pretty Happy,2,2012
72,16,Pretty Happy,2,2012
31,10,Pretty Happy,2,2012
31,12,Very Happy,2,2012
31,12,Pretty Happy,2,2012
NA,12,Pretty Happy,2,2012
38,12,Pretty Happy,2,2012
55,18,Very Happy,2,2012
NA,13,Very Happy,2,2012
64,17,Very Happy,2,2012
59,20,Pretty Happy,2,2012
36,11,Very Happy,2,2012
54,15,Pretty Happy,2,2012
54,18,Pretty Happy,2,2012
49,12,Very Happy,2,2012
61,18,Pretty Happy,2,2012
53,16,Not Too Happy,2,2012
36,13,Not Too Happy,2,2012
21,10,Pretty Happy,2,2012
31,13,Pretty Happy,2,2012
31,13,Pretty Happy,2,2012
28,14,Very Happy,2,2012
53,17,Pretty Happy,2,2012
53,16,Not Too Happy,2,2012
64,16,Very Happy,2,2012
31,16,Pretty Happy,2,2012
37,12,Pretty Happy,2,2012
48,12,Very Happy,2,2012
35,12,Pretty Happy,2,2012
NA,11,Pretty Happy,2,2012
35,12,Pretty Happy,2,2012
40,12,Pretty Happy,2,2012
59,19,Pretty Happy,2,2012
61,16,Pretty Happy,2,2012
65,18,Pretty Happy,2,2012
61,16,Pretty Happy,2,2012
45,12,Very Happy,2,2012
48,5,Pretty Happy,2,2012
35,12,Very Happy,2,2012
38,12,Very Happy,2,2012
61,12,Very Happy,2,2012
25,12,Very Happy,2,2012
48,15,Not Too Happy,2,2012
48,16,Very Happy,2,2012
50,14,Pretty Happy,2,2012
38,14,Pretty Happy,2,2012
NA,12,Pretty Happy,2,2012
60,13,Pretty Happy,2,2012
64,16,Pretty Happy,2,2012
47,14,Pretty Happy,2,2012
64,18,Not Too Happy,2,2012
61,19,Very Happy,2,2012
61,16,Pretty Happy,2,2012
38,20,Pretty Happy,2,2012
45,16,Pretty Happy,2,2012
25,9,Pretty Happy,2,2012
31,14,Pretty Happy,2,2012
48,12,Pretty Happy,2,2012
64,15,Pretty Happy,2,2012
NA,17,Very Happy,2,2012
59,16,Pretty Happy,2,2012
42,6,Pretty Happy,2,2012
24,15,Very Happy,2,2012
